Macro time on ka.upc.edu: 18/05/2013 6:12:21; Problema ID: 1255; Temps total: 2.9835340976715;
Macro time on ka.upc.edu: 18/05/2013 6:14:57; Problema ID: 1275; Temps total: 3.3990440368652;
Macro time on ka.upc.edu: 18/05/2013 6:15:01; Problema ID: 1255; Temps total: 2.5607960224152;
Macro time on ka.upc.edu: 18/05/2013 6:18:07; Problema ID: 1198; Temps total: 3.2821910381317;
Macro time on ka.upc.edu: 18/05/2013 6:19:20; Problema ID: 1275; Temps total: 2.8034369945526;
Macro time on ka.upc.edu: 18/05/2013 6:19:44; Problema ID: 1275; Temps total: 2.8768219947815;
Macro time on ka.upc.edu: 18/05/2013 6:20:28; Problema ID: 1255; Temps total: 2.6700530052185;
Macro time on ka.upc.edu: 18/05/2013 6:21:57; Problema ID: 1255; Temps total: 2.675920009613;
Macro time on ka.upc.edu: 18/05/2013 6:22:04; Problema ID: 1275; Temps total: 4.696720123291;
Macro time on ka.upc.edu: 18/05/2013 6:24:14; Problema ID: 1255; Temps total: 2.6875920295715;
Macro time on ka.upc.edu: 18/05/2013 6:24:40; Problema ID: 1275; Temps total: 2.7330701351166;
Macro time on ka.upc.edu: 18/05/2013 6:39:48; Problema ID: 1401; Temps total: 3.5678198337555;
Macro time on ka.upc.edu: 18/05/2013 6:40:40; Problema ID: 1275; Temps total: 2.2073528766632;
Macro time on ka.upc.edu: 18/05/2013 6:42:32; Problema ID: 1401; Temps total: 2.4767019748688;
Macro time on ka.upc.edu: 18/05/2013 6:44:13; Problema ID: 1198; Temps total: 3.6474671363831;
Macro time on ka.upc.edu: 18/05/2013 6:46:29; Problema ID: 1401; Temps total: 2.6363620758057;
Macro time on ka.upc.edu: 18/05/2013 6:49:42; Problema ID: 1275; Temps total: 2.2300639152527;
Macro time on ka.upc.edu: 18/05/2013 6:52:22; Problema ID: 1275; Temps total: 3.0532250404358;
Macro time on ka.upc.edu: 18/05/2013 6:53:00; Problema ID: 1401; Temps total: 7.6797680854797;
Macro time on ka.upc.edu: 18/05/2013 6:53:58; Problema ID: 1401; Temps total: 2.7940731048584;
Macro time on ka.upc.edu: 18/05/2013 6:55:06; Problema ID: 1401; Temps total: 2.5838248729706;
Macro time on ka.upc.edu: 18/05/2013 6:55:20; Problema ID: 1262; Temps total: 4.9275341033936;
Macro time on ka.upc.edu: 18/05/2013 6:55:47; Problema ID: 1262; Temps total: 1.5573298931122;
Macro time on ka.upc.edu: 18/05/2013 6:58:06; Problema ID: 1275; Temps total: 2.9438881874084;
Macro time on ka.upc.edu: 18/05/2013 6:58:17; Problema ID: 1275; Temps total: 2.9515500068665;
Macro time on ka.upc.edu: 18/05/2013 7:04:21; Problema ID: 1247; Temps total: 5.4668080806732;
Macro time on ka.upc.edu: 18/05/2013 7:09:50; Problema ID: 1247; Temps total: 3.3005149364471;
Macro time on ka.upc.edu: 18/05/2013 7:12:48; Problema ID: 1247; Temps total: 3.3702998161316;
Macro time on ka.upc.edu: 18/05/2013 7:16:10; Problema ID: 1247; Temps total: 3.4608221054077;
Macro time on ka.upc.edu: 18/05/2013 7:21:54; Problema ID: 1247; Temps total: 3.2125160694122;
Macro time on ka.upc.edu: 18/05/2013 7:25:45; Problema ID: 1247; Temps total: 3.6045331954956;
Macro time on ka.upc.edu: 18/05/2013 7:38:23; Problema ID: 1397; Temps total: 7.1783819198608;
Macro time on ka.upc.edu: 18/05/2013 7:39:39; Problema ID: 1397; Temps total: 2.6043028831482;
Macro time on ka.upc.edu: 18/05/2013 7:40:21; Problema ID: 1397; Temps total: 2.5715339183807;
Macro time on ka.upc.edu: 18/05/2013 7:41:11; Problema ID: 1397; Temps total: 2.5635180473328;
Macro time on ka.upc.edu: 18/05/2013 7:42:15; Problema ID: 1397; Temps total: 2.5096309185028;
Macro time on ka.upc.edu: 18/05/2013 7:44:11; Problema ID: 1397; Temps total: 2.7124681472778;
Macro time on ka.upc.edu: 18/05/2013 7:44:36; Problema ID: 1198; Temps total: 4.7579228878021;
Macro time on ka.upc.edu: 18/05/2013 7:44:59; Problema ID: 1198; Temps total: 2.0664758682251;
Macro time on ka.upc.edu: 18/05/2013 7:45:17; Problema ID: 1397; Temps total: 2.7908680438995;
Macro time on ka.upc.edu: 18/05/2013 7:47:57; Problema ID: 1397; Temps total: 2.8952281475067;
Macro time on ka.upc.edu: 18/05/2013 7:49:11; Problema ID: 1420; Temps total: 3.9893968105316;
Macro time on ka.upc.edu: 18/05/2013 7:50:47; Problema ID: 1397; Temps total: 2.9137120246887;
Macro time on ka.upc.edu: 18/05/2013 7:52:29; Problema ID: 1420; Temps total: 3.2904570102692;
Macro time on ka.upc.edu: 18/05/2013 8:09:04; Problema ID: 1281; Temps total: 6.3142380714417;
Macro time on ka.upc.edu: 18/05/2013 8:12:20; Problema ID: 1281; Temps total: 2.8686780929565;
Macro time on ka.upc.edu: 18/05/2013 8:13:57; Problema ID: 1281; Temps total: 3.1396601200104;
Macro time on ka.upc.edu: 18/05/2013 8:17:57; Problema ID: 1262; Temps total: 3.7372150421143;
Macro time on ka.upc.edu: 18/05/2013 8:19:26; Problema ID: 1281; Temps total: 2.9738130569458;
Macro time on ka.upc.edu: 18/05/2013 8:21:59; Problema ID: 1281; Temps total: 3.0151579380035;
Macro time on ka.upc.edu: 18/05/2013 8:28:21; Problema ID: 1281; Temps total: 2.6839511394501;
Macro time on ka.upc.edu: 18/05/2013 8:29:00; Problema ID: 1262; Temps total: 3.7476620674133;
Macro time on ka.upc.edu: 18/05/2013 8:30:29; Problema ID: 1262; Temps total: 3.0757250785828;
Macro time on ka.upc.edu: 18/05/2013 8:38:37; Problema ID: 1198; Temps total: 5.9579219818115;
Macro time on ka.upc.edu: 18/05/2013 8:38:40; Problema ID: 1262; Temps total: 3.8874990940094;
Macro time on ka.upc.edu: 18/05/2013 8:41:15; Problema ID: 1281; Temps total: 2.8960440158844;
Macro time on ka.upc.edu: 18/05/2013 8:44:09; Problema ID: 1198; Temps total: 3.0365550518036;
Macro time on ka.upc.edu: 18/05/2013 8:46:04; Problema ID: 1198; Temps total: 3.4030249118805;
Macro time on ka.upc.edu: 18/05/2013 8:49:38; Problema ID: 1198; Temps total: 3.3641469478607;
Macro time on ka.upc.edu: 18/05/2013 8:56:31; Problema ID: 1262; Temps total: 3.7470679283142;
Macro time on ka.upc.edu: 18/05/2013 8:58:21; Problema ID: 1262; Temps total: 4.6459081172943;
Macro time on ka.upc.edu: 18/05/2013 8:59:16; Problema ID: 1262; Temps total: 2.7101650238037;
Macro time on ka.upc.edu: 18/05/2013 9:00:32; Problema ID: 1262; Temps total: 2.8632760047913;
Macro time on ka.upc.edu: 18/05/2013 9:01:10; Problema ID: 1262; Temps total: 2.4771811962128;
Macro time on ka.upc.edu: 18/05/2013 9:01:28; Problema ID: 1262; Temps total: 2.486083984375;
Macro time on ka.upc.edu: 18/05/2013 9:03:47; Problema ID: 1281; Temps total: 5.7475340366364;
Macro time on ka.upc.edu: 18/05/2013 9:06:42; Problema ID: 1281; Temps total: 3.1574809551239;
Macro time on ka.upc.edu: 18/05/2013 9:09:32; Problema ID: 1281; Temps total: 3.0850059986115;
Macro time on ka.upc.edu: 18/05/2013 9:11:16; Problema ID: 1275; Temps total: 4.253888130188;
Macro time on ka.upc.edu: 18/05/2013 9:16:03; Problema ID: 1198; Temps total: 3.4318091869354;
Macro time on ka.upc.edu: 18/05/2013 9:18:20; Problema ID: 1262; Temps total: 4.6147429943085;
Macro time on ka.upc.edu: 18/05/2013 9:20:31; Problema ID: 1262; Temps total: 2.4517250061035;
Macro time on ka.upc.edu: 18/05/2013 9:21:50; Problema ID: 1262; Temps total: 2.8549299240112;
Macro time on ka.upc.edu: 18/05/2013 9:25:49; Problema ID: 1401; Temps total: 3.673506975174;
Macro time on ka.upc.edu: 18/05/2013 9:26:17; Problema ID: 1198; Temps total: 3.7715749740601;
Macro time on ka.upc.edu: 18/05/2013 9:29:26; Problema ID: 1424; Temps total: 4.4721419811249;
Macro time on ka.upc.edu: 18/05/2013 9:30:44; Problema ID: 1401; Temps total: 2.4493639469147;
Macro time on ka.upc.edu: 18/05/2013 9:31:18; Problema ID: 1447; Temps total: 4.3179409503937;
Macro time on ka.upc.edu: 18/05/2013 9:32:02; Problema ID: 1401; Temps total: 3.9124178886414;
Macro time on ka.upc.edu: 18/05/2013 9:34:00; Problema ID: 1401; Temps total: 2.45774102211;
Macro time on ka.upc.edu: 18/05/2013 9:36:32; Problema ID: 1401; Temps total: 2.9126760959625;
Macro time on ka.upc.edu: 18/05/2013 9:37:27; Problema ID: 1401; Temps total: 2.8334159851074;
Macro time on ka.upc.edu: 18/05/2013 9:43:32; Problema ID: 1401; Temps total: 2.4261660575867;
Macro time on ka.upc.edu: 18/05/2013 9:46:09; Problema ID: 1198; Temps total: 2.8852100372314;
Macro time on ka.upc.edu: 18/05/2013 9:46:38; Problema ID: 1247; Temps total: 5.4295630455017;
Macro time on ka.upc.edu: 18/05/2013 9:47:27; Problema ID: 1247; Temps total: 3.0097899436951;
Macro time on ka.upc.edu: 18/05/2013 9:47:49; Problema ID: 1198; Temps total: 3.2021019458771;
Macro time on ka.upc.edu: 18/05/2013 9:48:04; Problema ID: 1247; Temps total: 3.0517570972443;
Macro time on ka.upc.edu: 18/05/2013 9:48:44; Problema ID: 1198; Temps total: 3.0982909202576;
Macro time on ka.upc.edu: 18/05/2013 9:52:21; Problema ID: 1247; Temps total: 3.2720968723297;
Macro time on ka.upc.edu: 18/05/2013 9:53:15; Problema ID: 1247; Temps total: 3.0140879154205;
Macro time on ka.upc.edu: 18/05/2013 9:55:54; Problema ID: 1247; Temps total: 3.3123290538788;
Macro time on ka.upc.edu: 18/05/2013 10:01:25; Problema ID: 1198; Temps total: 4.8473048210144;
Macro time on ka.upc.edu: 18/05/2013 10:02:01; Problema ID: 1198; Temps total: 3.0831620693207;
Macro time on ka.upc.edu: 18/05/2013 10:02:58; Problema ID: 1198; Temps total: 3.1685509681702;
Macro time on ka.upc.edu: 18/05/2013 10:04:31; Problema ID: 1262; Temps total: 4.8484029769897;
Macro time on ka.upc.edu: 18/05/2013 10:05:31; Problema ID: 1262; Temps total: 2.6794669628143;
Macro time on ka.upc.edu: 18/05/2013 10:07:06; Problema ID: 1262; Temps total: 2.8724100589752;
Macro time on ka.upc.edu: 18/05/2013 10:07:45; Problema ID: 1262; Temps total: 2.7693929672241;
Macro time on ka.upc.edu: 18/05/2013 10:48:52; Problema ID: 956; Temps total: 4.6745138168335;
Macro time on ka.upc.edu: 18/05/2013 10:49:04; Problema ID: 956; Temps total: 3.6531231403351;
Macro time on ka.upc.edu: 18/05/2013 11:45:30; Problema ID: 1422; Temps total: 5.8941380977631;
Macro time on ka.upc.edu: 18/05/2013 11:50:25; Problema ID: 1422; Temps total: 2.7295639514923;
Macro time on ka.upc.edu: 18/05/2013 12:03:54; Problema ID: 1425; Temps total: 3.3836998939514;
Macro time on ka.upc.edu: 18/05/2013 12:35:02; Problema ID: 1433; Temps total: 4.9246499538422;
Macro time on ka.upc.edu: 18/05/2013 12:38:04; Problema ID: 1315; Temps total: 8.8055481910706;
Macro time on ka.upc.edu: 18/05/2013 12:45:55; Problema ID: 1424; Temps total: 5.613452911377;
Macro time on ka.upc.edu: 18/05/2013 12:47:09; Problema ID: 1447; Temps total: 3.2497370243073;
Macro time on ka.upc.edu: 18/05/2013 12:53:20; Problema ID: 1310; Temps total: 7.2857279777527;
Macro time on ka.upc.edu: 18/05/2013 12:56:56; Problema ID: 1431; Temps total: 4.0898561477661;
Macro time on ka.upc.edu: 18/05/2013 12:58:43; Problema ID: 1433; Temps total: 5.146990776062;
Macro time on ka.upc.edu: 18/05/2013 13:04:29; Problema ID: 1433; Temps total: 4.9429249763489;
Macro time on ka.upc.edu: 18/05/2013 13:10:01; Problema ID: 1433; Temps total: 4.946830034256;
Macro time on ka.upc.edu: 18/05/2013 13:12:34; Problema ID: 1433; Temps total: 5.0406529903412;
Macro time on ka.upc.edu: 18/05/2013 13:15:50; Problema ID: 1436; Temps total: 4.7224671840668;
Macro time on ka.upc.edu: 18/05/2013 13:18:43; Problema ID: 1436; Temps total: 5.0120959281921;
Macro time on ka.upc.edu: 18/05/2013 13:21:46; Problema ID: 1436; Temps total: 9.1845190525055;
Macro time on ka.upc.edu: 18/05/2013 13:22:31; Problema ID: 1302; Temps total: 4.2582130432129;
Macro time on ka.upc.edu: 18/05/2013 13:28:02; Problema ID: 1302; Temps total: 3.8319530487061;
Macro time on ka.upc.edu: 18/05/2013 13:30:09; Problema ID: 1420; Temps total: 5.2480719089508;
Macro time on ka.upc.edu: 18/05/2013 13:32:10; Problema ID: 1420; Temps total: 2.8908169269562;
Macro time on ka.upc.edu: 18/05/2013 13:36:52; Problema ID: 1425; Temps total: 4.0303599834442;
Macro time on ka.upc.edu: 18/05/2013 13:59:28; Problema ID: 1425; Temps total: 4.2345550060272;
Macro time on ka.upc.edu: 18/05/2013 14:00:57; Problema ID: 1310; Temps total: 6.554750919342;
Macro time on ka.upc.edu: 18/05/2013 14:06:14; Problema ID: 1425; Temps total: 3.3921759128571;
Macro time on ka.upc.edu: 18/05/2013 14:11:30; Problema ID: 1420; Temps total: 5.296539068222;
Macro time on ka.upc.edu: 18/05/2013 14:12:42; Problema ID: 1420; Temps total: 2.8602328300476;
Macro time on ka.upc.edu: 18/05/2013 14:12:58; Problema ID: 1204; Temps total: 4.2010221481323;
Macro time on ka.upc.edu: 18/05/2013 14:13:05; Problema ID: 1425; Temps total: 3.1908988952637;
Macro time on ka.upc.edu: 18/05/2013 14:14:55; Problema ID: 1204; Temps total: 2.2793760299683;
Macro time on ka.upc.edu: 18/05/2013 14:20:30; Problema ID: 1204; Temps total: 2.0586488246918;
Macro time on ka.upc.edu: 18/05/2013 14:24:10; Problema ID: 1204; Temps total: 2.4099028110504;
Macro time on ka.upc.edu: 18/05/2013 14:28:29; Problema ID: 1312; Temps total: 11.029423952103;
Macro time on ka.upc.edu: 18/05/2013 14:32:14; Problema ID: 1204; Temps total: 2.926481962204;
Macro time on ka.upc.edu: 18/05/2013 14:32:27; Problema ID: 1422; Temps total: 8.2733061313629;
Macro time on ka.upc.edu: 18/05/2013 14:40:53; Problema ID: 1422; Temps total: 2.9976921081543;
Macro time on ka.upc.edu: 18/05/2013 14:45:43; Problema ID: 1444; Temps total: 4.9405429363251;
Macro time on ka.upc.edu: 18/05/2013 14:47:10; Problema ID: 1204; Temps total: 4.500382900238;
Macro time on ka.upc.edu: 18/05/2013 14:49:01; Problema ID: 1444; Temps total: 5.0690460205078;
Macro time on ka.upc.edu: 18/05/2013 14:51:59; Problema ID: 1444; Temps total: 4.8254430294037;
Macro time on ka.upc.edu: 18/05/2013 14:52:16; Problema ID: 1204; Temps total: 2.7756130695343;
Macro time on ka.upc.edu: 18/05/2013 14:53:01; Problema ID: 1310; Temps total: 6.0629589557648;
Macro time on ka.upc.edu: 18/05/2013 14:53:50; Problema ID: 1444; Temps total: 4.8355779647827;
Macro time on ka.upc.edu: 18/05/2013 15:02:04; Problema ID: 1315; Temps total: 3.9911251068115;
Macro time on ka.upc.edu: 18/05/2013 15:05:52; Problema ID: 1315; Temps total: 3.8025879859924;
Macro time on ka.upc.edu: 18/05/2013 15:07:12; Problema ID: 1424; Temps total: 5.5226948261261;
Macro time on ka.upc.edu: 18/05/2013 15:14:47; Problema ID: 1424; Temps total: 5.4576759338379;
Macro time on ka.upc.edu: 18/05/2013 15:18:12; Problema ID: 956; Temps total: 5.3643860816956;
Macro time on ka.upc.edu: 18/05/2013 15:20:55; Problema ID: 1424; Temps total: 5.030622959137;
Macro time on ka.upc.edu: 18/05/2013 15:21:44; Problema ID: 1281; Temps total: 4.7294540405273;
Macro time on ka.upc.edu: 18/05/2013 15:22:08; Problema ID: 1447; Temps total: 3.892961025238;
Macro time on ka.upc.edu: 18/05/2013 15:25:11; Problema ID: 1204; Temps total: 4.9518280029297;
Macro time on ka.upc.edu: 18/05/2013 15:32:14; Problema ID: 1204; Temps total: 3.0535469055176;
Macro time on ka.upc.edu: 18/05/2013 15:33:14; Problema ID: 956; Temps total: 3.8718159198761;
Macro time on ka.upc.edu: 18/05/2013 15:33:57; Problema ID: 956; Temps total: 3.9397580623627;
Macro time on ka.upc.edu: 18/05/2013 15:39:17; Problema ID: 1204; Temps total: 4.9664480686188;
Macro time on ka.upc.edu: 18/05/2013 15:41:54; Problema ID: 1204; Temps total: 5.7261731624603;
Macro time on ka.upc.edu: 18/05/2013 15:43:52; Problema ID: 1281; Temps total: 5.7262420654297;
Macro time on ka.upc.edu: 18/05/2013 15:45:01; Problema ID: 1204; Temps total: 2.6083428859711;
Macro time on ka.upc.edu: 18/05/2013 15:45:15; Problema ID: 1281; Temps total: 4.3808329105377;
Macro time on ka.upc.edu: 18/05/2013 15:51:54; Problema ID: 1204; Temps total: 1.9365470409393;
Macro time on ka.upc.edu: 18/05/2013 16:03:35; Problema ID: 1281; Temps total: 2.356696844101;
Macro time on ka.upc.edu: 18/05/2013 16:07:47; Problema ID: 1198; Temps total: 4.0145390033722;
Macro time on ka.upc.edu: 18/05/2013 16:08:34; Problema ID: 1281; Temps total: 5.5960710048676;
Macro time on ka.upc.edu: 18/05/2013 16:11:52; Problema ID: 1281; Temps total: 5.5683100223541;
Macro time on ka.upc.edu: 18/05/2013 16:14:09; Problema ID: 1281; Temps total: 5.2806880474091;
Macro time on ka.upc.edu: 18/05/2013 16:16:48; Problema ID: 1281; Temps total: 5.9331710338593;
Macro time on ka.upc.edu: 18/05/2013 16:18:18; Problema ID: 1281; Temps total: 6.3083970546722;
Macro time on ka.upc.edu: 18/05/2013 16:18:53; Problema ID: 1310; Temps total: 5.6602139472961;
Macro time on ka.upc.edu: 18/05/2013 16:19:49; Problema ID: 1281; Temps total: 2.6194031238556;
Macro time on ka.upc.edu: 18/05/2013 16:23:03; Problema ID: 956; Temps total: 6.2436139583588;
Macro time on ka.upc.edu: 18/05/2013 16:23:56; Problema ID: 956; Temps total: 4.6784508228302;
Macro time on ka.upc.edu: 18/05/2013 16:24:11; Problema ID: 1310; Temps total: 3.5941820144653;
Macro time on ka.upc.edu: 18/05/2013 16:24:56; Problema ID: 956; Temps total: 4.0671870708466;
Macro time on ka.upc.edu: 18/05/2013 16:25:12; Problema ID: 956; Temps total: 4.2143971920013;
Macro time on ka.upc.edu: 18/05/2013 16:26:34; Problema ID: 956; Temps total: 6.4721047878265;
Macro time on ka.upc.edu: 18/05/2013 16:28:28; Problema ID: 956; Temps total: 3.8721289634705;
Macro time on ka.upc.edu: 18/05/2013 16:29:45; Problema ID: 1281; Temps total: 2.7284491062164;
Macro time on ka.upc.edu: 18/05/2013 16:32:00; Problema ID: 1281; Temps total: 2.0942149162292;
Macro time on ka.upc.edu: 18/05/2013 16:32:07; Problema ID: 956; Temps total: 4.1187329292297;
Macro time on ka.upc.edu: 18/05/2013 16:33:11; Problema ID: 1310; Temps total: 4.0043389797211;
Macro time on ka.upc.edu: 18/05/2013 16:36:35; Problema ID: 956; Temps total: 4.2356519699097;
Macro time on ka.upc.edu: 18/05/2013 16:40:05; Problema ID: 1281; Temps total: 2.6070618629456;
Macro time on ka.upc.edu: 18/05/2013 16:45:32; Problema ID: 1281; Temps total: 3.269464969635;
Macro time on ka.upc.edu: 18/05/2013 16:46:04; Problema ID: 1312; Temps total: 8.3554978370667;
Macro time on ka.upc.edu: 18/05/2013 16:47:11; Problema ID: 1281; Temps total: 2.4940121173859;
Macro time on ka.upc.edu: 18/05/2013 16:49:10; Problema ID: 1281; Temps total: 2.8437769412994;
Macro time on ka.upc.edu: 18/05/2013 16:49:51; Problema ID: 1312; Temps total: 4.4247360229492;
Macro time on ka.upc.edu: 18/05/2013 16:50:34; Problema ID: 1312; Temps total: 4.4409530162811;
Macro time on ka.upc.edu: 18/05/2013 16:51:16; Problema ID: 1281; Temps total: 2.8335440158844;
Macro time on ka.upc.edu: 18/05/2013 16:53:57; Problema ID: 1312; Temps total: 3.6756401062012;
Macro time on ka.upc.edu: 18/05/2013 16:54:45; Problema ID: 1312; Temps total: 3.4379560947418;
Macro time on ka.upc.edu: 18/05/2013 17:03:06; Problema ID: 1318; Temps total: 7.2373659610748;
Macro time on ka.upc.edu: 18/05/2013 17:04:35; Problema ID: 1316; Temps total: 8.0786581039429;
Macro time on ka.upc.edu: 18/05/2013 17:04:43; Problema ID: 1318; Temps total: 5.3922898769379;
Macro time on ka.upc.edu: 18/05/2013 17:05:42; Problema ID: 956; Temps total: 5.1482231616974;
Macro time on ka.upc.edu: 18/05/2013 17:10:09; Problema ID: 956; Temps total: 5.5363581180573;
Macro time on ka.upc.edu: 18/05/2013 17:10:38; Problema ID: 956; Temps total: 3.7754850387573;
Macro time on ka.upc.edu: 18/05/2013 17:11:35; Problema ID: 956; Temps total: 3.7413909435272;
Macro time on ka.upc.edu: 18/05/2013 17:12:59; Problema ID: 956; Temps total: 4.2196080684662;
Macro time on ka.upc.edu: 18/05/2013 17:16:40; Problema ID: 1316; Temps total: 6.4984710216522;
Macro time on ka.upc.edu: 18/05/2013 17:17:13; Problema ID: 1316; Temps total: 4.1364419460297;
Macro time on ka.upc.edu: 18/05/2013 17:17:29; Problema ID: 1316; Temps total: 3.515289068222;
Macro time on ka.upc.edu: 18/05/2013 17:19:01; Problema ID: 1316; Temps total: 3.1709499359131;
Macro time on ka.upc.edu: 18/05/2013 17:19:27; Problema ID: 1316; Temps total: 4.0995831489563;
Macro time on ka.upc.edu: 18/05/2013 17:21:27; Problema ID: 1316; Temps total: 3.7612719535828;
Macro time on ka.upc.edu: 18/05/2013 17:22:04; Problema ID: 1316; Temps total: 3.8677399158478;
Macro time on ka.upc.edu: 18/05/2013 17:25:49; Problema ID: 1316; Temps total: 3.9388470649719;
Macro time on ka.upc.edu: 18/05/2013 17:27:36; Problema ID: 1316; Temps total: 3.9577789306641;
Macro time on ka.upc.edu: 18/05/2013 17:28:31; Problema ID: 1316; Temps total: 2.8986361026764;
Macro time on ka.upc.edu: 18/05/2013 17:29:50; Problema ID: 1316; Temps total: 3.0769250392914;
Macro time on ka.upc.edu: 18/05/2013 17:31:00; Problema ID: 1316; Temps total: 3.7610130310059;
Macro time on ka.upc.edu: 18/05/2013 17:36:52; Problema ID: 1316; Temps total: 3.9103009700775;
Macro time on ka.upc.edu: 18/05/2013 17:37:39; Problema ID: 1316; Temps total: 3.1575479507446;
Macro time on ka.upc.edu: 18/05/2013 17:37:53; Problema ID: 1316; Temps total: 3.0365469455719;
Macro time on ka.upc.edu: 18/05/2013 17:38:03; Problema ID: 1316; Temps total: 3.0806560516357;
Macro time on ka.upc.edu: 18/05/2013 17:42:57; Problema ID: 1323; Temps total: 7.9140310287476;
Macro time on ka.upc.edu: 18/05/2013 17:46:03; Problema ID: 1323; Temps total: 4.729877948761;
Macro time on ka.upc.edu: 18/05/2013 17:46:40; Problema ID: 1323; Temps total: 4.3831081390381;
Macro time on ka.upc.edu: 18/05/2013 17:48:07; Problema ID: 1323; Temps total: 6.4779849052429;
Macro time on ka.upc.edu: 18/05/2013 17:49:25; Problema ID: 1323; Temps total: 7.7239248752594;
Macro time on ka.upc.edu: 18/05/2013 17:49:40; Problema ID: 1323; Temps total: 4.9056971073151;
Macro time on ka.upc.edu: 18/05/2013 17:51:16; Problema ID: 1323; Temps total: 5.3674259185791;
Macro time on ka.upc.edu: 18/05/2013 18:03:32; Problema ID: 1323; Temps total: 4.776741027832;
Macro time on ka.upc.edu: 18/05/2013 18:06:12; Problema ID: 1323; Temps total: 8.1649360656738;
Macro time on ka.upc.edu: 18/05/2013 18:06:40; Problema ID: 1323; Temps total: 4.4650528430939;
Macro time on ka.upc.edu: 18/05/2013 18:10:17; Problema ID: 1323; Temps total: 3.5403099060059;
Macro time on ka.upc.edu: 18/05/2013 18:10:40; Problema ID: 1323; Temps total: 3.2450029850006;
Macro time on ka.upc.edu: 18/05/2013 18:12:48; Problema ID: 1323; Temps total: 8.5314331054688;
Macro time on ka.upc.edu: 18/05/2013 18:13:21; Problema ID: 1323; Temps total: 3.903450012207;
Macro time on ka.upc.edu: 18/05/2013 18:13:38; Problema ID: 1323; Temps total: 4.2015318870544;
Macro time on ka.upc.edu: 18/05/2013 18:15:31; Problema ID: 1323; Temps total: 7.293496131897;
Macro time on ka.upc.edu: 18/05/2013 18:17:43; Problema ID: 1323; Temps total: 5.0317828655243;
Macro time on ka.upc.edu: 18/05/2013 19:05:50; Problema ID: 621; Temps total: 3.2388060092926;
Macro time on ka.upc.edu: 18/05/2013 19:06:11; Problema ID: 1302; Temps total: 6.0738332271576;
Macro time on ka.upc.edu: 18/05/2013 19:07:42; Problema ID: 1302; Temps total: 3.1183350086212;
Macro time on ka.upc.edu: 18/05/2013 19:12:53; Problema ID: 1302; Temps total: 2.9028968811035;
Macro time on ka.upc.edu: 18/05/2013 19:20:59; Problema ID: 1318; Temps total: 7.3131070137024;
Macro time on ka.upc.edu: 18/05/2013 19:22:48; Problema ID: 1302; Temps total: 3.0019381046295;
Macro time on ka.upc.edu: 18/05/2013 19:22:53; Problema ID: 1318; Temps total: 4.0701761245728;
Macro time on ka.upc.edu: 18/05/2013 19:24:38; Problema ID: 1318; Temps total: 4.2649190425873;
Macro time on ka.upc.edu: 18/05/2013 19:26:33; Problema ID: 1302; Temps total: 3.8994119167328;
Macro time on ka.upc.edu: 18/05/2013 19:26:58; Problema ID: 1318; Temps total: 4.378497838974;
Macro time on ka.upc.edu: 18/05/2013 19:27:50; Problema ID: 1318; Temps total: 4.0599920749664;
Macro time on ka.upc.edu: 18/05/2013 19:41:22; Problema ID: 1300; Temps total: 7.3706681728363;
Macro time on ka.upc.edu: 18/05/2013 19:43:33; Problema ID: 1316; Temps total: 7.1741437911987;
Macro time on ka.upc.edu: 18/05/2013 19:44:33; Problema ID: 1316; Temps total: 3.3989078998566;
Macro time on ka.upc.edu: 18/05/2013 19:46:48; Problema ID: 1316; Temps total: 3.4770700931549;
Macro time on ka.upc.edu: 18/05/2013 19:48:05; Problema ID: 1316; Temps total: 3.4948129653931;
Macro time on ka.upc.edu: 18/05/2013 19:49:10; Problema ID: 1316; Temps total: 3.4167728424072;
Macro time on ka.upc.edu: 18/05/2013 19:51:11; Problema ID: 1316; Temps total: 3.4406769275665;
Macro time on ka.upc.edu: 18/05/2013 19:52:21; Problema ID: 1300; Temps total: 3.6395189762115;
Macro time on ka.upc.edu: 18/05/2013 19:53:27; Problema ID: 1300; Temps total: 3.3835411071777;
Macro time on ka.upc.edu: 18/05/2013 19:54:20; Problema ID: 1316; Temps total: 3.355251789093;
Macro time on ka.upc.edu: 18/05/2013 19:55:14; Problema ID: 1316; Temps total: 3.0466458797455;
Macro time on ka.upc.edu: 18/05/2013 20:00:13; Problema ID: 1318; Temps total: 6.9693851470947;
Macro time on ka.upc.edu: 18/05/2013 20:02:25; Problema ID: 1318; Temps total: 3.8189630508423;
Macro time on ka.upc.edu: 18/05/2013 20:04:38; Problema ID: 1318; Temps total: 4.4391360282898;
Macro time on ka.upc.edu: 18/05/2013 20:07:24; Problema ID: 1318; Temps total: 4.3793950080872;
Macro time on ka.upc.edu: 18/05/2013 20:12:51; Problema ID: 1320; Temps total: 9.4391601085663;
Macro time on ka.upc.edu: 18/05/2013 20:15:26; Problema ID: 1320; Temps total: 3.4570429325104;
Macro time on ka.upc.edu: 18/05/2013 20:17:02; Problema ID: 1320; Temps total: 3.6486010551453;
Macro time on ka.upc.edu: 18/05/2013 20:18:32; Problema ID: 1320; Temps total: 4.0169730186462;
Macro time on ka.upc.edu: 18/05/2013 20:19:58; Problema ID: 1320; Temps total: 4.6605069637299;
